Title,Id,Trailer Link,Director,Cast,genre_ids,Genre,Budget,Revenue,Overview,Homepage,Year,Runtime,Popularity,Adult,Release_Date,Original_Title,Original_Language,Tagline,Vote_Average,Vote_Count
Apni Boli Apna Des,48528,https://www.youtube.com/watch?v=_06jZHZs4jE,Ravindra Peepat,"['Raj Babbar', 'Sarabjit Cheema', 'Shweta Tiwari', 'Rana Jung Bahadur', 'Gurpreet Ghuggi', 'Sudesh Lehri', 'Simran Sachdeva', 'Vivek Shauq', 'Upasna Singh', 'Arun Bali', 'Gopi Bhalla', 'Shavinder Mahal', 'Sunita Dhir']",,Drama,0,0,"Punjab-based Satkar Kaur initially resents fellow-collegian Sahibdeep Singh, believing that he won a number of competitions by resorting to unfair means, but eventually falls in love with him. When her sister, Amrita, invites her to visit London, she does so, and is introduced to Sharandeep, who loves her. Satkar is thrilled when she finds out that Sahibdeep also has re-located there and has taken up singing as a career. She looks forward to meeting him but faces heartbreak when she finds out that he has a gorgeous girlfriend, Raman Kaur, the only daughter of aspiring politician, Bikramjit Singh; while back home Sahibdeep's father, Arjun, faces trauma and humiliation of losing their family home due to unpaid debt",,2009,142,0.875,False,2009-08-28,Apni Boli Apna Des,pa,,8.0,1
Akhiyaan Udeekdian,48518,,Mukesh Gautam,"['Lakhwinder Wadali', 'Richie Bawa', 'Roshni', 'Gugu Gill', 'Gurkirtan', 'Sudesh Lehri']",,,0,0,,,2009,114,0.6,False,2009-10-01,Akhiyaan Udeekdian,en,,0.0,0
Siyasat,966276,,,[],,,0,0,A college professor and his two student followers decide to rebel against the corrupt officials and ministers who trap them for their selfish motives and personal gains.,,2009,0,0.6,False,2009-03-31,Siyasat,en,,0.0,0
Heer Ranjha,612806,,Harmesh Malhotra,"['Anil Kapoor', 'Sridevi', 'Anupam Kher', 'Shammi Kapoor', 'Gufi Paintal', 'Pankaj Dheer', 'Tinnu Anand', 'Sushma Seth', 'Mangal Dhillon', 'Kunickaa Sadanand', 'Priti Sapru Walia', 'Rakesh Bedi', 'Girja Shankar', 'Satyendra Kapoor', 'Ram Mohan', 'Goga Kapoor']",,"Drama, Romance",0,0,"A newer version of the popular love story of Heer (Sridevi) and Deedho (Anil Kapoor), who calls himself Ranjha after leaving his house and living incognito in Heer's village as a labourer in her father's (Shammi Kapoor) house. Heer and Deedho were childhood sweethearts, separated because of family animosities, which have grown over the years and kept on the boil by Kaheda (Anupam Kher), whose leg was irreparably fractured by Deedho's family and friends.",,1992,159,3.192,False,1992-08-07,हीर राँझा,hi,,10.0,1
Channo Kamli Yaar Di,383271,https://www.youtube.com/watch?v=ECGVUHrvPiQ,Pankaj Batra,"['Neeru Bajwa', 'Binnu Dhillon', 'Anita Devgan', 'Rana Ranbir', 'Karamjit Anmol', 'Jassie Gill']",,"Crime, Drama",0,0,A Punjabi girl travels to Canada to find her missing husband.,,2016,144,0.682,False,2016-02-19,Channo Kamli Yaar Di,pa,,4.0,1
Mitti,404930,,Iqbal Durrani,"['Ferdous Ahmed', 'Sharbani Mukherji', 'Rani Rajkumar', 'Ragini Sinha', 'Raju Mavani', 'Kiku Sharda']",,"Thriller, Action, Crime",0,0,"Ganga is sexually molested, assaulted, tortured and killed by a goon employed by Pagla Jaan, a Kolkata-based notorious gangster, whose wealth, power, and influence are beyond imagination. Deva undertakes to locate the killer, succeeds in his mission and beheads him publicly. Deva does not know that soon his friends' and family's lives will be endangered, and he, himself, will be hunted down - not only by an enraged Pagla Jaan and his army of goons - but also by the Police.",,2001,155,1.27,False,2001-10-26,Mitti,hi,,0.0,0
Jawani Zindabaad,819774,,,[],,,0,0,"Raj falls in love with Prabhjot who is in the good books of her family, but will she break the traditional norms of her family and fall in love?",,2010,0,0.6,False,2010-02-11,Jawani Zindabaad,hi,,0.0,0
Ekam – Son of Soil,80154,https://www.youtube.com/watch?v=LxB0B26gsUs,,"['Babbu Mann', 'Mandy Takhar', 'Bhagwant Mann', 'Amrik Gill', 'Tarsem Paul', 'Binnu Dhillon', 'Ravinder Mand']",,Family,0,0,Ekam – Son of Soil is a film about family relations and family disputes. It’s a triangular love story with full of comedy and emotions. It’s about villager’s life and a journey of a hero from metro city to a village where he helps not just the poor farmers but also the drug ridden youth. He gives away his land to the villagers.,,2010,148,1.893,False,2010-04-23,Ekam – Son of Soil,pa,,0.0,0
Virsa,107565,,Pankaj Batra,"['Arya Babbar', 'Gulshan Grover', 'Noman Ijaz', 'Mehreen Raheel', 'Kanwaljit Singh', 'Aparna Sharma', 'Aishveryaa Nidhi', 'Aman Dhaliwal', 'Andrew Duvall', 'Poonam Mehndiratta', 'Roobie Saini', 'Alex', 'Karandeep Singh', ""Miranda O'Hare"", 'Drashti Mehta', 'Jessica Bell', 'Adam Browner', 'Alice Burrell', 'Hannah Burrell', 'Martin Curtis', 'Hayley de la Motte', 'Cyrus Dubash', 'Jennifer Foo', 'Claudine Haber', 'Peter Hannah', 'Karen Harper', 'Jayaraj', 'Jade Joyce', 'Ahsan Khan', 'Naseer Ali Khan', 'Preity Üpala']",,"Drama, Romance",580000,1600000,An elderly Punjab man is saddened to find his wealthy son and grandchildren have abandoned their traditional Indian culture and morals while living in Australia.,http://in.movies.yahoo.com/movies/Virsa/summary-10482.html,2010,133,1.174,False,2010-05-07,ورثہ,pa,,8.0,2
Panjaban,509560,,Gaurav Trehan,"['Miss Pooja', 'Harish Verma', 'Ather Habib', 'Rana Ranbir', 'Sudesh Lehri', 'Sunny Gill']",,"Comedy, Romance",0,0,"'Panjaban - Love Rules Hearts', as the name suggests is the story of two Twin Sisters belonging to a rich family with high cultural and social values. The film revolves around the ups and downs faced by these sisters because of their different perspectives towards life and relations. Both the sisters 'Gurjot' a law student and 'Gurpreet' are Panjabans from the core of their heart and adhere to the rich traditions and values of Panjabis. They have great respect for their elders but there 'Love Lives' takes an unpredictable turn due to the situations that arise from the conflict of situations. Gurjot, the student of Law has to fight with the people and system to set the things straight and finally proves herself to be a true 'Panjaban'",,2010,153,0.6,False,2010-06-11,Panjaban,pa,Love Rules Hearts,0.0,0
Channa Sachi Muchi,625445,,Ijaz Bajwa,"['Moammar Rana', 'Saima Noor', 'Shafqat Cheema', 'Irfan Khoosat', 'Iftikhar Thakur', 'Babar Ali', 'Hina Shaheen', 'Naghma Begum', 'Mehr Hassan', 'Deeba Begum', 'Babbu Biral', 'Babar Butt', 'Bilal Chaudhry', 'Sardar Kamal', 'Asif Khan', 'Saba Raza']",,Romance,0,0,"Pooja, a Hindu, and Bao, a Muslim are in love. Bao succeeds in winning Pooja’s. However Sooria, who is Pooja fiancé, is also in love with her. Similarly, Lajo, who is engaged to Bao, is waiting for the love of her life.",,2010,0,0.6,False,2010-06-25,Channa Sachi Muchi,pa,,10.0,1
Chak Jawana,88861,,,[],,Drama,0,0,"Directed by Simerjeet Singh, the film deals with a village in Punjab; the youth of which are heedless to their responsibilities.",,2010,0,0.6,False,2010-01-01,Chak Jawana,pa,,7.0,1
Ik Kudi Punjab Di,82573,https://www.youtube.com/watch?v=hUHAptLtb9E,Manmohan Singh,"['Amrinder Gill', 'Jaspinder Cheema', 'Gugu Gill', 'Gurpreet Ghuggi', 'Kanwaljit Singh', 'Deep Dhillon', 'Kimi Verma']",,Romance,0,0,Ik Kudi Punjab Di tells a richly textured tale from a keenly female perspective set against the backdrop of male-dominated Punjabi society. It does so with a Shakespearean credo of “all the world’s a stage” and a lively cast.,http://ikkudipunjabdi.com/,2010,139,1.472,False,2010-09-17,Ik Kudi Punjab Di,en,,0.0,0
Ilyasa Gujjar,626770,,Pervaiz Rana,"['Nargis', 'Shaan Shahid', 'Sila Hussein', 'Haider Ali', 'Rahila', 'Naghma', 'Khawar']",,Action,0,0,,,2010,0,1.4,False,2010-11-17,Ilyasa Gujjar,pa,,10.0,1
Tere Ishq Nachaya,664845,https://www.youtube.com/watch?v=5DBus_VxKtY,,"['Gavie Chahal', 'Mannat Singh', 'Kanwaljit Singh', 'Deep Dhillon', 'Gurpreet Ghuggi', 'Parminder Nagra', 'Sarabjit Mangat', 'Ravinder Ravi', 'Amar Noorie', 'Suhasini Mulay', 'Permod Pabbi', 'Dakssh Ajit Singh', 'Harjeet Bhullar', 'Sukhbir Singh Batth', 'Baby Eva', 'Neeru Agarwal', 'Satveer', 'Tarun Bhandari']",,,0,0,"Kamal is a spoiled, selfish young woman with a grandiose sense of entitlement and the maturity of a four year old. She lives with her father and uncles, and has never heard the word no. During a family wedding, she meets Gurjyot, who is immediately smitten. Their marriage is arranged, and they are promptly engaged. Kamal's father decides to take her to Bangkok to visit her invalid mother, and there she meets Jyoti and Karan. Despite her upcoming nuptials, she falls head over heels in love with Karan, and grows up immediately. She has already committed to someone else, and family honor is not a game she can win.",,2010,122,0.84,False,2010-01-01,Tere Ishq Nachaya,pa,,0.0,0
Simran,444011,,Hansal Mehta,"['Kangana Ranaut', 'Sohum Shah', 'Esha Tewari', 'Rupinder Nagra', 'Aneesha Joshi', 'Catherine Dyer', 'Rusty Meyers', 'Jeff Rose', 'Timothy Ryan Hickernell', 'Kishori Shahane', 'James Cole', 'Mark Justice', 'Maiya Boyd', 'Albert Roberts', 'Robin Dyke', 'Hiten Kumar', 'Jason Louder', 'Robert Mitchel Owenby', 'Rich Robertson', 'Manesh k Singh', 'Evette Young', 'Zachary Coffin', 'Rodney Luis Aquino', 'Roger Julian Cross']",,"Drama, Crime, Thriller",0,0,"A Gujarati housekeeper working in the United States, allows her ambitions to overpower her which leads her to get involved in the world of crime.",,2017,125,3.144,False,2017-09-15,सिमरन,hi,,4.9,22
Ek Noor,509320,https://www.youtube.com/watch?v=uU05kJ43ZM0,Mukesh Gautam,"['Sudhanshu Pandey', 'Sudeepa Singh', 'Rajendra Gupta', 'Bharti Singh']",,"Drama, Family",0,0,"'Ek Noor' is a sincere attempt to bring across the audience the message on the noble cause of organ donation and a sincere attempt to make the audience aware of life after death. The gift of living your life through the life of another brings immense joy, satisfaction and blessings, it gives both to the person who does the good deed and to the one who receives it. Its a simple story of a visually impaired orphaned girl, Rabia who is offered a better life when a young couple makes a conscious decision of adopting her and she fills the vacuum in their lives. Then through a twist of circumstances when the protagonist comes to know she is going to die, she makes two important decisions that would change Rabia's life and another young woman's life.",,2011,133,1.373,False,2011-02-04,Ek Noor,en,,7.0,1
The Lion of Punjab,82581,https://www.youtube.com/watch?v=gddNJnQlW58,Guddu Dhanoa,"['Diljit Dosanjh', 'Vindu Dara Singh', 'Pooja Tandon', 'Jividha Astha', 'Gurpreet Ghuggi', 'Malkiat Meet', 'Vivek Shauq', 'Yaad Garewal', 'Bhotu Shah', 'Deep Dhillon']",,"Action, Crime, Drama",0,0,A man single-handedly fights against the forces of injustice.,,2011,155,1.463,False,2011-02-11,The Lion of Punjab,pa,,0.0,0
A Canadian Dream,764033,https://www.youtube.com/watch?v=128739634,Benjamin Jordan,['Benjamin Jordan'],,"Adventure, Documentary",0,0,"Fly along as Benjamin Jordan sets a new World Distance Record (10,000 km) as he crosses Canada by Powered Paraglider. Along the way, you will land at summer camps and inspire thousands of children, while raising funds to send less fortunate ones to summer camp next year!  The 71 minute, Documentary Feature contains 15 chapters chronicling the epic successes and failures of this unprecedented journey. Each chapter focuses on a unique aspect of Canadian geography, culture and the exact mix of team-work and blind optimism required to pull off such a daring stunt.  Since it's release in 2010, A Canadian Dream (formerly ""DREAM"") has screened in theatres world-wide and, through it's proceeds, has allowed almost 100 children, from low-income homes, the opportunity to attend summer camp.",http://www.benjaminjordan.com/film/a_canadian_dream,2011,71,0.623,False,2011-03-26,A Canadian Dream,en,,10.0,1
Dharti,304191,,C. V. Sridhar,"['Rajendra Kumar', 'Waheeda Rehman', 'Balraj Sahni', 'Ajit Khan', 'Kamini Kaushal', 'Rajendra Nath', 'Kumkum', 'Sudesh Kumar', 'Sivaji Ganesan', 'Pahadi Sanyal']",,"Action, Adventure, Drama",0,0,"Bharat (Rajendra Kumar) is a patriotic young man for whom patritism does not stop anywhere. He comes to know of the tyrancy of the present ruler's Diwan (Ajit) and he and his colleagues (Soodesh Kumar, Rajendra Nath) rebel. They kidnap Princess Chitralekha (Waheeda Rehman) unknowingly, and call her Jwala. Meanwhile, Bharat's dad (Balraj Sahni) who is the Inspector General, does not approve of Bharat's rebellious nature and decides to arrest him on sight. Bharat's mom (Kamini Kaushal) is torn between the love for her husband and her son. Bharat determination against the Diwan is so strong that he decides to bomb-blast a railway train transporting the Diwan, knowingly that his own dad is also travelling on that train. Will Bharat break his mom's heart by killing his dad and the Diwan? Good acting scores by the entire caste make this movie worth watching. Lyrics by Indivar.",,1970,0,1.215,False,1970-02-06,Dharti,hi,,0.0,0
Jihne Mera Dil Luteya,77024,https://www.youtube.com/watch?v=Iz0yI85d5RY,Mandeep Kumar,"['Neeru Bajwa', 'Gippy Grewal', 'Diljit Dosanjh', 'Jaswinder Bhalla', 'Binnu Dhillon', 'B.N. Sharma', 'Shavinder Mahal', 'Sardar Sohi', 'Rana Jung Bahadur', 'Karamjit Anmol']",,"Comedy, Drama",0,0,"Life is carefree and filled with series of mischievous events for dashing and happy-go-lucky Yuvraj and rocking rebel Gurnoor at the Patiala University, until they are bedazzled by the charming and sexy Noor who sweeps them off their feet the moment she lands in their lives, as both vie for their lady love's attention and her heart.",,2011,135,1.454,False,2011-07-29,Jihne Mera Dil Luteya,pa,,5.3,3
Mummy Punjabi,82945,https://www.youtube.com/watch?v=OerjSloIfKk,,"['Kirron Kher', 'Kanwaljit Singh', 'Jackie Shroff', 'Anju Mahendru', 'Divya Dutta', 'Manav Vij', 'Supriya Shukla']",,,0,0,"Mummy Punjabi is a New Age Mother India, with today`s grandeur, intensity, humour & emotions. A complete family entertainer, wherein a Punjabi urban mother balances tradition with her own value system.",,2011,116,1.743,False,2011-08-31,Mummy Punjabi,hi,Superman Ki Bhi Maa!!,6.0,1
Yaara O Dildaara,88872,,Ksshitij Chaudhary,"['Baljinder Atwal', 'Kabir Bedi', 'Gulzar Chahal', 'Gurpreet Grewal', 'Vijay Tandon', 'Harbhajan Mann', 'Tulip Joshi', 'Gurpreet Ghuggi', 'Neena Cheema', 'Jonita Doda', 'Sunita Dhir', 'Vijay Tandon', 'B.N. Sharma']",,"Comedy, Drama, Family",0,0,Romantic family film that revolves around love and relationships. Karam Singh Sandhu is the modern patriarch of the Sandhu Group of Companies,,2011,0,2.019,False,2011-09-23,ਯਾਰਾ ਓ ਦਿਲਦਾਰਾ,pa,,5.0,1
Breakaway,81867,,Rob Lieberman,"['Vinay Virmani', 'Camilla Belle', 'Rob Lowe', 'Anupam Kher', 'Russell Peters', 'Gurpreet Ghuggi', 'Sakina Jaffrey', 'Noureen DeWulf', 'Kashish Suri', 'Pamela Sinha', 'Prem Singh', 'Al Mukaddam', 'Ali Hassan', 'Rup Magon', 'Lee Romohr', 'Judah Katz', 'Charlie Wadhwa', 'Kabul Singh', 'Liam Ruparell', 'Parminder Singh', 'Amarinder Singh', 'Daniel DeSanto', 'Pamela Lajoie', 'Meher Pavri', 'Anoop Singh', 'Maahim Suri', 'Navi Dhanoa', 'Jamie Stephens', 'Joe Bowen', 'Ranjit Chowdhry', 'Drake', 'Akshay Kumar', 'Ludacris', 'Manjeet Singh Ral', 'Jassi Sidhu']",,Comedy,0,198033,"A hockey enthusiast since 12 years of age, Toronto-based Rajvinder Singh, even went to the extent of trimming his hair, discarding his Pagri/turban, did not complete his education, incurred the wrath of his father, Darvesh, who wanted him to be involved in the family business as well as confirm and respect Sikh religion principles and values. Hoping to play professional hockey, Rajvinder, along with other fellow Sikh players, instead finds himself treated as the object of ridicule, referred to as a 'joker', by mainstream Caucasian players. Even his friends tease him and ask him to take up 'Guli Danda' and Kabaddi', while his father makes him work for Uncle Sammy as a truck driver. He is attracted to stunning law student Melissa Winters while her brother, Dan, offers to coach Rajvinder and his team. Unable to get themselves included in any team, they form their own...",,2011,101,3.745,False,2011-09-30,Breakaway,en,Love. It's A Team Sport,5.6,19
Yaar Annmulle 2,435592,https://www.youtube.com/watch?v=020cw1T--z8,Sunny Mahal,"['Raja Baath', 'Sarabjit Cheema', 'Diljott', 'Sarthi', 'Keeya Khanna', 'Gurpreet Bhangu', 'Seema Kaushal', 'Malkeet Rauni', 'Sukhbir Singh', 'Rupinder Rupi']",,"Drama, Comedy",0,0,The college capers of a hilarious trio drive the story.,,2016,119,1.377,False,2016-12-23,Yaar Annmulle 2,pa,,10.0,1
Khushiyaan,509516,https://www.youtube.com/watch?v=6o8tDIP--HA,Tirlok Malik,"['Jasbir Jassi', 'Tisca Chopra', 'Kulbhushan Kharbanda', 'Rama Vij']",,Family,0,0,"You could be the ""King of Bollywood"", ""The richest man of India"", or a ""Leader of the Techno world"". But if your heart is not in the right place with your relationships, do you think you can feel the 'complete Khushiyaan'?",,2011,130,1.4,False,2011-10-14,Khushiyaan,hi,Moments of Happiness,7.5,2
M.L.A. Natha Singh,269995,https://www.youtube.com/watch?v=qaYRjB90qpU,Satish Bhakri,"['Saroop Parinda Attro', 'Rana Jung Bahadur', 'Sheeba Bhakri', 'Gopi Bhalla', 'Joginder Khurana', 'Raza Murad', 'Avtar Gill', 'Sambhavna Seth']",,Comedy,0,0,"This Punjabi Movie, M.L.A. Natha Singh is a political satire using Punjab as a backdrop,it is a funny perspective on the political scenario in Punjab. It has old punjabi style and humor..... with melodious punjabi songs.",https://www.youtube.com/watch?v=ucC1nbQIe_U,2011,147,0.6,False,2011-01-11,M.L.A. Natha Singh,hi,,0.0,0
Hero Hitler In Love,180358,https://www.youtube.com/watch?v=2YTmINescEM,Sukhwant Dhadda,"['Babbu Mann', 'Mouni Roy', 'Bhagwant Mann', 'Raavi Bal', 'Madhuri Bhattacharya', 'Sukhwant Dhadda', 'Madhuri Bhattacharya']",,,0,0,"Hero Hitler in Love revolves around the life of a man called Hitler who lives in his village, Ishqpura. Hitler is a man with unique and different thoughts, who loves his fellow villagers and helps soul-mates come together. Hitler falls in love with Sahiban, who lives in Pakistan and decides to bring her to his village. Hitler believes in solving problems by talking about them, but when something crosses the line, he loses it. The film also revolves around car racing. Hitler loves to race, but when he is set up to fail in the Asian Car Racing competition he decides to take revenge. The story relates how Hitler takes his revenge and fights to win his girl, in the process helping to calm the tension between the competing nations of India and Pakistan.",,2011,118,0.678,False,2011-11-18,Hero Hitler In Love,pa,,4.8,2
